COUNTRY.Name,INDICATOR.Name,FREQUENCY.Name,SCALE.Name,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Middle East and Central Asia,"Current account balance, Percent of GDP",Annual,Units,-3.928,-4.151,-0.997,2.861,0.401,-3.565,3.376,8.416,3.747,1.748
Middle East and Central Asia,"Financial account balance, US Dollar",Annual,Billions,-181.446,-198.579,-37.518,95.99,20.979,-92.62,106.978,380.761,164.054,85.968
Middle East and Central Asia,"Direct investment, Net, US Dollar",Annual,Billions,-8.779,-45.14,-14.023,-18.929,-18.647,-17.641,-21.552,-12.301,-37.706,-49.319
Middle East and Central Asia,"Other investment, Net, US Dollar",Annual,Billions,-51.391,-13.885,79.355,75.903,11.771,-72.18,19.998,177.941,41.037,-13.314
Middle East and Central Asia,"Portfolio investment, Net, US Dollar",Annual,Billions,61.85,-0.352,-35.658,6.701,21.49,78.502,66.686,153.273,102.469,60.737
Middle East and Central Asia,"Change in reserve assets, Net, US Dollar",Annual,Billions,-196.489,-148.01,-59.627,39.295,4.529,-87.869,43.925,65.988,60.656,85.449
Middle East and Central Asia,"Imports of goods and services, US Dollar",Annual,Billions,1335.068,1267.09,1343.075,1390.301,1394.68,1181.709,1342.493,1661.009,1747.458,1873.076
Middle East and Central Asia,"Exports of goods and services, US Dollar",Annual,Billions,1247.118,1170.307,1338.729,1553.281,1470.306,1107.679,1524.094,2124.445,1989.466,2026.43
Middle East and Central Asia,"External debt, US Dollar",Annual,Billions,1218.969,1370.681,1513.213,1636.977,1806.765,1981.18,2122.829,2123.748,2179.97,2252.088
Middle East and Central Asia,"External debt: total debt service, US Dollar",Annual,Billions,194.367,214.315,233.97,266.752,292.191,307.113,296.913,366.797,384.54,393.903
Middle East and Central Asia,"External debt: total debt service, interest, US Dollar",Annual,Billions,31.164,41.225,45.147,56.694,62.222,50.664,42.343,62.767,98.275,101.567
Middle East and Central Asia,"External debt: total debt service, interest, Percent of exports of goods and services",Annual,Units,2.637,3.701,3.549,3.861,4.471,4.806,2.935,3.126,5.204,5.258
Middle East and Central Asia,"External debt: total debt service, interest, Percent of GDP",Annual,Units,0.84,1.125,1.195,1.44,1.613,1.471,1.047,1.287,2.076,2.039
Middle East and Central Asia,"External debt: total debt service, amortization, US Dollar",Annual,Billions,163.242,173.13,188.869,210.096,229.999,256.477,254.57,304.03,286.265,292.336
Middle East and Central Asia,"External debt: total debt service, amortization, Percent of exports of goods and services",Annual,Units,13.795,15.528,14.832,14.291,16.509,24.297,17.646,15.14,15.158,15.133
Middle East and Central Asia,"External debt: total debt service, amortization, Percent of GDP",Annual,Units,4.401,4.725,5.001,5.336,5.964,7.444,6.296,6.236,6.046,5.87
Middle East and Central Asia,"External debt: total debt service, Percent of exports of goods and services",Annual,Units,16.445,19.242,18.39,18.165,20.996,29.135,20.581,18.265,20.362,20.39
Middle East and Central Asia,"External debt: total debt service, Percent of GDP",Annual,Units,5.895,6.22,6.697,7.459,10.177,12.487,8.854,9.725,8.918,8.685
Middle East and Central Asia,"External debt, Percent of exports of goods and services",Annual,Units,97.743,117.121,113.034,105.388,122.884,178.859,139.285,99.967,109.576,111.136
Middle East and Central Asia,"External debt, Percent of GDP",Annual,Units,36.051,38.643,42.118,43.797,50.499,63.109,54.847,47.562,48.711,47.82
Middle East and Central Asia,"Revenue, General government, Percent of GDP",Annual,Units,24.205,22.348,23.756,26.864,26.749,24.312,25.535,28.444,27.716,26.57
Middle East and Central Asia,"Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-6.796,-7.411,-4.482,-1.531,-2.551,-7.718,-2.312,2.306,-0.487,-2.109
Middle East and Central Asia,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-6.273,-6.95,-4.152,-0.662,-1.391,-6.792,-1.003,3.244,0.563,-0.436
Middle East and Central Asia,"Gross debt, General government, Percent of GDP",Annual,Units,35.411,42.61,43.323,42.23,45.575,56.1,52.009,44.886,45.958,45.395
Middle East and Central Asia,"Expenditure, General government, Percent of GDP",Annual,Units,31,29.76,28.238,28.395,29.3,32.031,27.847,26.138,28.202,28.679
Middle East and Central Asia,"Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,3709.045,3664.137,3776.477,3937.511,3856.637,3445.323,4043.648,4875.611,4734.534,4980.028
Middle East and Central Asia,"Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,13030.637,13285.502,13292.041,13419.187,13435.844,12855.862,13204.288,13636.421,13650.455,14305.641
Middle East and Central Asia,"Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,2.915,4.33,2.609,2.73,1.86,-2.199,4.356,5.48,2.055,2.428
Middle East and Central Asia,"Gross national savings, Percent of GDP",Annual,Units,24.27,23.677,26.135,28.601,26.958,22.122,27.805,32.788,29.563,28.053
Middle East and Central Asia,"Gross capital formation, Percent of GDP",Annual,Units,27.725,27.025,26.966,26.018,26.707,25.67,24.707,25.036,26.467,26.566
Middle East and Central Asia,"All items, Consumer price index (CPI), Percent change, end-of-period (EoP)",Annual,Units,5.396,5.808,7.465,10.393,6.332,12.771,11.784,15.266,15.444,12.665
Middle East and Central Asia,"All items, Consumer price index (CPI), Percent change, period average",Annual,Units,5.431,5.341,6.968,9.604,7.422,10.331,11.939,13.355,15.578,14.629
Middle East and Central Asia,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar",Annual,Billions,8775.629,9230.761,9628.371,10319.683,10567.581,10223.945,11308.435,12770.191,13483.671,14033.577
Middle East and Central Asia,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar",Annual,Units,11484.086,11813.631,12040.046,12676.248,12753.184,12117.929,13204.288,14608.615,15149.899,16256.371
Middle East and Central Asia,"Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,7.802,7.881,7.783,7.843,7.579,7.349,7.275,7.413,7.318,7.213
Middle East and Central Asia,"Imports of goods, Volume, Percent change",Annual,Units,1.442,-0.78,2.2,-2.398,0.298,-12.103,4.83,11.439,5.447,4.585
Middle East and Central Asia,"Imports of goods and services, Volume, Percent change",Annual,Units,0.864,-1.679,2.418,0.068,-0.11,-15.673,5.325,11.33,6.55,4.329
Middle East and Central Asia,"Terms of Trade of goods and services, percent change",Annual,Units,-21.168,-5.126,8.174,10.447,-4.918,-14.359,17.216,10.093,-7.318,-2.599
Middle East and Central Asia,"Terms of Trade of goods, percent change",Annual,Units,-24.392,-5.723,10.263,10.708,-5.507,-17.814,20.869,15.63,-9.005,-2.674
Middle East and Central Asia,"Exports of goods, Volume, Percent change",Annual,Units,2.778,2.34,2.433,0.175,-3.474,-7.073,6.582,5.708,0.229,1.437
Middle East and Central Asia,"Exports of goods and services, Volume, Percent change",Annual,Units,5.937,3.305,2.402,1.401,-1.508,-11.024,5.529,13.416,3.76,2.271
Emerging and Developing Asia,"Current account balance, US Dollar",Annual,Billions,294.088,209.442,164.087,-53.204,93.713,320.481,288.625,336.498,247.269,221.751
Emerging and Developing Asia,"Current account balance, Percent of GDP",Annual,Units,1.858,1.286,0.916,-0.269,0.455,1.538,1.178,1.345,0.978,0.844
Emerging and Developing Asia,"Financial account balance, US Dollar",Annual,Billions,67.835,-29.916,-59.162,-263.214,-52.057,155.149,143.086,206.966,188.344,222.082
Emerging and Developing Asia,"Direct investment, Net, US Dollar",Annual,Billions,-139.448,-25.78,-108.283,-170.346,-144.703,-162.546,-258.604,-63.684,88.69,53.047
Emerging and Developing Asia,"Financial derivatives and employee stock options, Net, US Dollar",Annual,Billions,0.746,-4.551,2.281,4.714,-2.546,15.843,-2.296,18.301,21.216,20.837
Emerging and Developing Asia,"Other investment, Net, US Dollar",Annual,Billions,457.39,353.816,-82.291,-18.866,70.375,244.507,146.911,-105.977,-34.169,-62.486
Emerging and Developing Asia,"Portfolio investment, Net, US Dollar",Annual,Billions,81.565,31.114,-70.069,-100.398,-71.969,-106.777,-20.74,309.839,41.407,-74.585
Emerging and Developing Asia,"Change in reserve assets, Net, US Dollar",Annual,Billions,-332.927,-384.628,199.154,22.149,97.048,164.442,278.344,49.329,70.991,284.093
Emerging and Developing Asia,"Imports of goods and services, US Dollar",Annual,Billions,3465.703,3418.243,3927.327,4491.557,4378.416,4009.418,5273.368,5693.108,5530.392,5919.322
Emerging and Developing Asia,"Exports of goods and services, US Dollar",Annual,Billions,3792.159,3666.352,4095.166,4469.615,4455.002,4381.503,5617.266,6112.601,5844.8,6187.958
Emerging and Developing Asia,"External debt, US Dollar",Annual,Billions,2819.131,2871.455,3374.962,3671.584,3852.046,4270.496,4725.149,4436.51,4510.685,4832.328
Emerging and Developing Asia,"External debt: total debt service, US Dollar",Annual,Billions,2011.538,1547.244,1530.874,1880.12,2064.572,2040.008,2241.581,2460.48,2363.569,2410.811
Emerging and Developing Asia,"External debt: total debt service, interest, US Dollar",Annual,Billions,131.112,118.157,132.201,159.488,168.705,175.13,195.089,218.197,233.603,241.846
Emerging and Developing Asia,"External debt: total debt service, interest, Percent of exports of goods and services",Annual,Units,3.467,3.231,3.236,3.577,3.797,4.007,3.482,3.581,4.008,3.919
Emerging and Developing Asia,"External debt: total debt service, interest, Percent of GDP",Annual,Units,0.828,0.726,0.738,0.808,0.82,0.841,0.796,0.872,0.924,0.92
Emerging and Developing Asia,"External debt: total debt service, amortization, US Dollar",Annual,Billions,1880.427,1429.087,1398.673,1720.632,1895.866,1864.877,2046.492,2242.283,2129.966,2168.965
Emerging and Developing Asia,"External debt: total debt service, amortization, Percent of exports of goods and services",Annual,Units,49.728,39.078,34.24,38.596,42.68,42.671,36.538,36.803,36.549,35.149
Emerging and Developing Asia,"External debt: total debt service, amortization, Percent of GDP",Annual,Units,11.878,8.778,7.812,8.716,9.21,8.952,8.353,8.963,8.428,8.254
Emerging and Developing Asia,"External debt: total debt service, Percent of exports of goods and services",Annual,Units,53.19,42.304,37.473,42.17,46.475,46.676,40.02,40.383,40.555,39.067
Emerging and Developing Asia,"External debt: total debt service, Percent of GDP",Annual,Units,13.3,9.9,8.298,9.814,10.131,9.339,9.11,10.166,9.429,9.219
Emerging and Developing Asia,"External debt, Percent of exports of goods and services",Annual,Units,74.476,78.436,82.537,82.277,86.62,97.622,84.287,72.752,77.329,78.245
Emerging and Developing Asia,"External debt, Percent of GDP",Annual,Units,18.566,18.207,18.459,19.076,18.897,19.668,19.307,18.348,18.001,18.508
Emerging and Developing Asia,"Revenue, General government, Percent of GDP",Annual,Units,25.881,25.624,25.757,25.851,25.002,23.16,24.315,23.768,23.949,24.098
Emerging and Developing Asia,"Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-3.136,-3.731,-3.614,-4.174,-5.641,-9.431,-6.299,-7.086,-6.529,-6.837
Emerging and Developing Asia,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-1.922,-2.349,-2.129,-2.692,-4.126,-7.745,-4.695,-5.47,-4.81,-5.023
Emerging and Developing Asia,"Gross debt, General government, Percent of GDP",Annual,Units,44.614,51.128,54.358,55.704,58.856,68.803,70.128,73.606,78.692,82.753
Emerging and Developing Asia,"Expenditure, General government, Percent of GDP",Annual,Units,29.017,29.354,29.37,30.025,30.643,32.592,30.614,30.855,30.478,30.935
Emerging and Developing Asia,"Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,15831.317,16280.491,17903.701,19741.915,20585.161,20832.525,24498.848,25017.316,25271.097,26276.864
Emerging and Developing Asia,"Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,10455.278,11058.751,11683.438,12331.458,12880.268,12700.87,13594.508,14120.989,14856.276,15559.543
Emerging and Developing Asia,"Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,6.812,6.812,6.628,6.416,5.301,-0.526,7.695,4.411,5.743,5.333
Emerging and Developing Asia,"Gross national savings, Percent of GDP",Annual,Units,41.14,39.951,40.103,39.982,39.529,40.272,40.989,41.08,39.329,39.423
Emerging and Developing Asia,"Gross capital formation, Percent of GDP",Annual,Units,39.286,38.66,39.19,40.228,39.077,38.711,39.805,39.717,38.311,38.584
Emerging and Developing Asia,"All items, Consumer price index (CPI), Percent change, end-of-period (EoP)",Annual,Units,2.672,2.535,2.769,2.28,4.627,1.568,2.901,3.984,1.83,2.352
Emerging and Developing Asia,"All items, Consumer price index (CPI), Percent change, period average",Annual,Units,2.646,2.777,2.443,2.662,3.289,3.206,2.283,3.879,2.4,2.094
Emerging and Developing Asia,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar",Annual,Billions,31811.445,34296.781,37223.1,40681.412,44096.312,45035.836,50585.321,56554.296,61939.855,66794.352
Emerging and Developing Asia,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar",Annual,Units,8964.591,9570.376,10291.935,11156.575,11998.491,12170.136,13594.508,15127.73,16488.176,17681.257
Emerging and Developing Asia,"Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,28.283,29.283,30.089,30.917,31.625,32.372,32.542,32.829,33.616,34.329
Emerging and Developing Asia,"Imports of goods, Volume, Percent change",Annual,Units,0.449,4.845,9.433,8.062,-1.275,-4.045,13.247,-0.521,-0.206,4.385
Emerging and Developing Asia,"Imports of goods and services, Volume, Percent change",Annual,Units,0.677,4.623,8.557,7.333,-2.14,-8.599,13.189,2.286,2.036,6.364
Emerging and Developing Asia,"Terms of Trade of goods and services, percent change",Annual,Units,6.359,-0.174,-2.352,-2.124,-1.104,3.332,-5.979,0.598,-0.814,-1.093
Emerging and Developing Asia,"Terms of Trade of goods, percent change",Annual,Units,8.044,0.245,-3.382,-2.4,1.215,0.649,-7.006,0.647,-1.661,-2.071
Emerging and Developing Asia,"Exports of goods, Volume, Percent change",Annual,Units,-1.067,2.526,9.011,4.852,-0.787,2.258,16.267,-1.304,1.212,6.261
Emerging and Developing Asia,"Exports of goods and services, Volume, Percent change",Annual,Units,-0.795,2.665,8.069,4.689,1.197,-4.991,17.225,2.629,1.164,6.422
ASEAN-5,"Current account balance, US Dollar",Annual,Billions,84.076,89.323,96.852,57.182,78.164,100.093,87.507,80.496,99.379,90.076
ASEAN-5,"Current account balance, Percent of GDP",Annual,Units,3.861,3.91,3.933,2.173,2.81,3.838,3.023,2.576,3.082,2.671
ASEAN-5,"Revenue, General government, Percent of GDP",Annual,Units,18.046,17.6,17.417,17.858,17.817,16.709,16.873,17.454,17.812,17.344
ASEAN-5,"Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-0.971,-0.956,-0.679,-0.66,-0.717,-5.628,-4.397,-2.77,-1.606,-1.779
ASEAN-5,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-0.186,-0.206,-0.164,0.194,0.176,-3.707,-3.568,-1.657,-0.563,-0.963
ASEAN-5,"Gross debt, General government, Percent of GDP",Annual,Units,46.508,46.593,47.137,48.376,50.133,61.594,65.766,67.686,70.528,71.747
ASEAN-5,"Expenditure, General government, Percent of GDP",Annual,Units,19.016,18.556,18.096,18.518,18.535,22.337,21.27,20.224,19.418,19.124
ASEAN-5,"Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,2177.837,2284.293,2462.802,2631.342,2781.881,2608.251,2894.763,3125.132,3224.286,3372.027
ASEAN-5,"Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,13988.074,14471.955,15055.619,15633.749,16127.748,15240.712,15743.817,16451.878,16942.064,17531.508
ASEAN-5,"Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,4.566,4.79,5.194,4.957,4.211,-4.421,4.066,5.448,3.989,4.458
ASEAN-5,"Gross national savings, Percent of GDP",Annual,Units,31.55,32.097,32.605,31.103,30.728,29.554,30.249,29.378,28.876,28.447
ASEAN-5,"Gross capital formation, Percent of GDP",Annual,Units,27.689,28.186,28.673,28.93,27.918,25.716,27.226,26.802,25.794,25.776
